PrimaryKey,NameKey,DescKey,Group,icon,Order,Category,Type,OperationType,RangeType,Value,ValueMin,ValueMax,Duration,MaxStackCount,WaitTime,Inteval,PrefabFX
705766514,1879048478,NaN,1123442,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700978,1879048479,NaN,1057906,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811570,1879048480,NaN,1168498,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705893490,1879048481,NaN,1250418,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897586,1879048482,NaN,1254514,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786994,1879048483,NaN,1143922,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705819762,1879048484,NaN,1176690,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815666,1879048485,NaN,1172594,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705770610,1879048486,NaN,1127538,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705709170,1879048487,NaN,1066098,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705791090,1879048488,NaN,1148018,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705963122,1879048489,NaN,1320050,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705967218,1879048490,NaN,1324146,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705959026,1879048491,NaN,1315954,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705761651,1879048474,NaN,1118579,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782131,1879048476,NaN,1139059,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705798515,1879048477,NaN,1155443,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705765747,1879048478,NaN,1122675,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700211,1879048479,NaN,1057139,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705810803,1879048480,NaN,1167731,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705892723,1879048481,NaN,1249651,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705896819,1879048482,NaN,1253747,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786227,1879048483,NaN,1143155,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705818995,1879048484,NaN,1175923,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705814899,1879048485,NaN,1171827,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705769843,1879048486,NaN,1126771,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708403,1879048487,NaN,1065331,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790323,1879048488,NaN,1147251,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705962355,1879048489,NaN,1319283,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705966451,1879048490,NaN,1323379,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705958259,1879048491,NaN,1315187,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705761907,1879048474,NaN,1118835,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782387,1879048476,NaN,1139315,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705798771,1879048477,NaN,1155699,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766003,1879048478,NaN,1122931,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700467,1879048479,NaN,1057395,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811059,1879048480,NaN,1167987,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705892979,1879048481,NaN,1249907,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897075,1879048482,NaN,1254003,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786483,1879048483,NaN,1143411,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705819251,1879048484,NaN,1176179,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815155,1879048485,NaN,1172083,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705770099,1879048486,NaN,1127027,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708659,1879048487,NaN,1065587,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790579,1879048488,NaN,1147507,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705962611,1879048489,NaN,1319539,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705966707,1879048490,NaN,1323635,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705958515,1879048491,NaN,1315443,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705762163,1879048474,NaN,1119091,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782643,1879048476,NaN,1139571,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705799027,1879048477,NaN,1155955,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766259,1879048478,NaN,1123187,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700723,1879048479,NaN,1057651,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811315,1879048480,NaN,1168243,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705893235,1879048481,NaN,1250163,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897331,1879048482,NaN,1254259,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786739,1879048483,NaN,1143667,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705819507,1879048484,NaN,1176435,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815411,1879048485,NaN,1172339,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705770355,1879048486,NaN,1127283,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708915,1879048487,NaN,1065843,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790835,1879048488,NaN,1147763,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705962867,1879048489,NaN,1319795,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705966963,1879048490,NaN,1323891,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705958771,1879048491,NaN,1315699,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705762419,1879048474,NaN,1119347,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782899,1879048476,NaN,1139827,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705799283,1879048477,NaN,1156211,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766515,1879048478,NaN,1123443,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700979,1879048479,NaN,1057907,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811571,1879048480,NaN,1168499,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705893491,1879048481,NaN,1250419,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897587,1879048482,NaN,1254515,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786995,1879048483,NaN,1143923,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705819763,1879048484,NaN,1176691,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815667,1879048485,NaN,1172595,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705770611,1879048486,NaN,1127539,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705709171,1879048487,NaN,1066099,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705791091,1879048488,NaN,1148019,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705963123,1879048489,NaN,1320051,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705967219,1879048490,NaN,1324147,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705959027,1879048491,NaN,1315955,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705761652,1879048474,NaN,1118580,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782132,1879048476,NaN,1139060,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705798516,1879048477,NaN,1155444,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705765748,1879048478,NaN,1122676,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700212,1879048479,NaN,1057140,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705810804,1879048480,NaN,1167732,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705892724,1879048481,NaN,1249652,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705896820,1879048482,NaN,1253748,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786228,1879048483,NaN,1143156,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705818996,1879048484,NaN,1175924,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705814900,1879048485,NaN,1171828,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705769844,1879048486,NaN,1126772,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708404,1879048487,NaN,1065332,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790324,1879048488,NaN,1147252,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705962356,1879048489,NaN,1319284,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705966452,1879048490,NaN,1323380,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705958260,1879048491,NaN,1315188,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705761908,1879048474,NaN,1118836,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782388,1879048476,NaN,1139316,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705798772,1879048477,NaN,1155700,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766004,1879048478,NaN,1122932,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700468,1879048479,NaN,1057396,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811060,1879048480,NaN,1167988,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705892980,1879048481,NaN,1249908,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897076,1879048482,NaN,1254004,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786484,1879048483,NaN,1143412,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705819252,1879048484,NaN,1176180,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815156,1879048485,NaN,1172084,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705770100,1879048486,NaN,1127028,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708660,1879048487,NaN,1065588,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790580,1879048488,NaN,1147508,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705962612,1879048489,NaN,1319540,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705966708,1879048490,NaN,1323636,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705958516,1879048491,NaN,1315444,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705762164,1879048474,NaN,1119092,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782644,1879048476,NaN,1139572,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705799028,1879048477,NaN,1155956,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766260,1879048478,NaN,1123188,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700724,1879048479,NaN,1057652,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811316,1879048480,NaN,1168244,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705893236,1879048481,NaN,1250164,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897332,1879048482,NaN,1254260,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786740,1879048483,NaN,1143668,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705819508,1879048484,NaN,1176436,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815412,1879048485,NaN,1172340,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705770356,1879048486,NaN,1127284,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708916,1879048487,NaN,1065844,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790836,1879048488,NaN,1147764,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705962868,1879048489,NaN,1319796,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705966964,1879048490,NaN,1323892,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705958772,1879048491,NaN,1315700,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705762420,1879048474,NaN,1119348,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782900,1879048476,NaN,1139828,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705799284,1879048477,NaN,1156212,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766516,1879048478,NaN,1123444,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700980,1879048479,NaN,1057908,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811572,1879048480,NaN,1168500,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705893492,1879048481,NaN,1250420,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897588,1879048482,NaN,1254516,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786996,1879048483,NaN,1143924,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705819764,1879048484,NaN,1176692,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815668,1879048485,NaN,1172596,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705770612,1879048486,NaN,1127540,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705709172,1879048487,NaN,1066100,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705791092,1879048488,NaN,1148020,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705963124,1879048489,NaN,1320052,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705967220,1879048490,NaN,1324148,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705959028,1879048491,NaN,1315956,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705761653,1879048474,NaN,1118581,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782133,1879048476,NaN,1139061,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705798517,1879048477,NaN,1155445,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705765749,1879048478,NaN,1122677,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700213,1879048479,NaN,1057141,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705810805,1879048480,NaN,1167733,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705892725,1879048481,NaN,1249653,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705896821,1879048482,NaN,1253749,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786229,1879048483,NaN,1143157,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705818997,1879048484,NaN,1175925,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705814901,1879048485,NaN,1171829,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705769845,1879048486,NaN,1126773,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708405,1879048487,NaN,1065333,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790325,1879048488,NaN,1147253,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705962357,1879048489,NaN,1319285,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705966453,1879048490,NaN,1323381,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705958261,1879048491,NaN,1315189,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705761909,1879048474,NaN,1118837,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782389,1879048476,NaN,1139317,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705798773,1879048477,NaN,1155701,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766005,1879048478,NaN,1122933,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700469,1879048479,NaN,1057397,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811061,1879048480,NaN,1167989,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705892981,1879048481,NaN,1249909,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897077,1879048482,NaN,1254005,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786485,1879048483,NaN,1143413,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705819253,1879048484,NaN,1176181,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815157,1879048485,NaN,1172085,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705770101,1879048486,NaN,1127029,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708661,1879048487,NaN,1065589,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790581,1879048488,NaN,1147509,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705962613,1879048489,NaN,1319541,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705966709,1879048490,NaN,1323637,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705958517,1879048491,NaN,1315445,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705762165,1879048474,NaN,1119093,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782645,1879048476,NaN,1139573,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705799029,1879048477,NaN,1155957,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766261,1879048478,NaN,1123189,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700725,1879048479,NaN,1057653,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811317,1879048480,NaN,1168245,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705893237,1879048481,NaN,1250165,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897333,1879048482,NaN,1254261,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786741,1879048483,NaN,1143669,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705819509,1879048484,NaN,1176437,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815413,1879048485,NaN,1172341,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705770357,1879048486,NaN,1127285,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708917,1879048487,NaN,1065845,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790837,1879048488,NaN,1147765,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
705962869,1879048489,NaN,1319797,ICON_EFFECT_AP2B,1,1,66,3,5,0.15,0.1,0.2,0,1,0,0,
705966965,1879048490,NaN,1323893,ICON_EFFECT_AP2E,1,1,67,3,5,0.15,0.1,0.2,0,1,0,0,
705958773,1879048491,NaN,1315701,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.075,0.05,0.1,0,1,0,0,
705762421,1879048474,NaN,1119349,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.1,0.05,0.15,0,1,0,0,
705782901,1879048476,NaN,1139829,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,6000,5000,7000,0,1,0,0,
705799285,1879048477,NaN,1156213,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0,0,0,0,1,0,0,
705766517,1879048478,NaN,1123445,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700981,1879048479,NaN,1057909,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811573,1879048480,NaN,1168501,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0,0,0,0,1,0,0,
705893493,1879048481,NaN,1250421,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897589,1879048482,NaN,1254517,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,50000,45000,55000,0,1,0,0,
705786997,1879048483,NaN,1143925,ICON_EFFECT_ACCURACY,1,1,23,2,1,0,0,0,0,1,0,0,
705819765,1879048484,NaN,1176693,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0,0,0,0,1,0,0,
705815669,1879048485,NaN,1172597,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0,0,0,0,1,0,0,
705770613,1879048486,NaN,1127541,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705709173,1879048487,NaN,1066101,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705791093,1879048488,NaN,1148021,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0.3,0.15,0.45,0,1,0,0,
