PrimaryKey,Level,HitRate,PowerAttack,PowerDefence,HP,AimTime,SelectionFactorAttack,SelectionFactorSkillGroup,AttackSkillGroup,HPSkillGroup25,HPSkillGroup50,HPSkillGroup75,ContinuouslySkillGroup,RewardGroup,MidiumRewardGroup10,MidiumRewardGroup20,MidiumRewardGroup30,MidiumRewardGroup40,MidiumRewardGroup50,MidiumRewardGroup60,MidiumRewardGroup70,MidiumRewardGroup80,MidiumRewardGroup90
336671465,745,120,186,0,37077,470,,,0,0,0,0,0,3223185,0,0,0,0,0,0,0,0,0
336687849,745,150,426,0,37077,753,,,0,0,0,0,0,3223185,0,0,0,0,0,0,0,0,0
336691945,745,150,159,0,37077,753,,,0,0,0,0,0,3223185,0,0,0,0,0,0,0,0,0
336683753,745,20,79,0,37077,470,,,0,0,0,0,0,3223185,0,0,0,0,0,0,0,0,0
336679657,745,250,506,0,37077,1255,,,0,0,0,0,0,3223185,0,0,0,0,0,0,0,0,0
336802537,745,10,186,0,37077,941,,,0,0,0,0,0,3223185,0,0,0,0,0,0,0,0,0
336818921,745,150,426,0,37077,627,,,0,0,0,0,0,3223185,0,0,0,0,0,0,0,0,0
337707753,745,2000,293,0,55616,125,,,0,0,0,0,0,3288721,0,0,0,0,0,0,0,0,0
337711849,745,95,234,0,55616,470,,,0,0,0,0,0,3288721,0,0,0,0,0,0,0,0,0
337720041,745,120,205,0,55616,470,,,0,0,0,0,0,3288721,0,0,0,0,0,0,0,0,0
337736425,745,150,468,0,55616,753,,,0,0,0,0,0,3288721,0,0,0,0,0,0,0,0,0
337740521,745,150,175,0,55616,753,,,0,0,0,0,0,3288721,0,0,0,0,0,0,0,0,0
337732329,745,20,87,0,55616,470,,,0,0,0,0,0,3288721,0,0,0,0,0,0,0,0,0
337728233,745,250,556,0,55616,1255,,,0,0,0,0,0,3288721,0,0,0,0,0,0,0,0,0
337859305,745,2000,556,0,55616,627,,,0,0,0,0,0,3288721,0,0,0,0,0,0,0,0,0
337867497,745,150,468,0,55616,627,,,0,0,0,0,0,3288721,0,0,0,0,0,0,0,0,0
339817193,745,30,205,0,55616,470,1,1,4,0,0,0,0,3288721,0,0,0,0,0,0,0,0,0
338834153,745,2000,223,0,834250,470,1,1,106,100,100,100,108,3354257,0,0,0,0,0,0,0,0,0
338760425,745,2000,255,0,556167,470,1,1,106,100,100,100,108,3354257,0,0,0,0,0,0,0,0,0
336659182,750,2000,266,0,37510,125,,,0,0,0,0,0,3223265,0,0,0,0,0,0,0,0,0
336663278,750,95,213,0,37510,468,,,0,0,0,0,0,3223265,0,0,0,0,0,0,0,0,0
336671470,750,120,186,0,37510,468,,,0,0,0,0,0,3223265,0,0,0,0,0,0,0,0,0
336687854,750,150,426,0,37510,750,,,0,0,0,0,0,3223265,0,0,0,0,0,0,0,0,0
336691950,750,150,159,0,37510,750,,,0,0,0,0,0,3223265,0,0,0,0,0,0,0,0,0
336683758,750,20,79,0,37510,468,,,0,0,0,0,0,3223265,0,0,0,0,0,0,0,0,0
336679662,750,250,506,0,37510,1250,,,0,0,0,0,0,3223265,0,0,0,0,0,0,0,0,0
336802542,750,10,186,0,37510,937,,,0,0,0,0,0,3223265,0,0,0,0,0,0,0,0,0
336818926,750,150,426,0,37510,625,,,0,0,0,0,0,3223265,0,0,0,0,0,0,0,0,0
337707758,750,2000,293,0,56265,125,,,0,0,0,0,0,3288801,0,0,0,0,0,0,0,0,0
337711854,750,95,234,0,56265,468,,,0,0,0,0,0,3288801,0,0,0,0,0,0,0,0,0
337720046,750,120,205,0,56265,468,,,0,0,0,0,0,3288801,0,0,0,0,0,0,0,0,0
337736430,750,150,468,0,56265,750,,,0,0,0,0,0,3288801,0,0,0,0,0,0,0,0,0
337740526,750,150,175,0,56265,750,,,0,0,0,0,0,3288801,0,0,0,0,0,0,0,0,0
337732334,750,20,87,0,56265,468,,,0,0,0,0,0,3288801,0,0,0,0,0,0,0,0,0
337728238,750,250,556,0,56265,1250,,,0,0,0,0,0,3288801,0,0,0,0,0,0,0,0,0
337859310,750,2000,556,0,56265,625,,,0,0,0,0,0,3288801,0,0,0,0,0,0,0,0,0
337867502,750,150,468,0,56265,625,,,0,0,0,0,0,3288801,0,0,0,0,0,0,0,0,0
339817198,750,30,205,0,56265,468,1,1,4,0,0,0,0,3288801,0,0,0,0,0,0,0,0,0
338834158,750,2000,223,0,843975,468,1,1,106,100,100,100,108,3354337,0,0,0,0,0,0,0,0,0
338760430,750,2000,255,0,562650,468,1,1,106,100,100,100,108,3354337,0,0,0,0,0,0,0,0,0
336659187,755,2000,266,0,37944,124,,,0,0,0,0,0,3223345,0,0,0,0,0,0,0,0,0
336663283,755,95,213,0,37944,466,,,0,0,0,0,0,3223345,0,0,0,0,0,0,0,0,0
336671475,755,120,186,0,37944,466,,,0,0,0,0,0,3223345,0,0,0,0,0,0,0,0,0
336687859,755,150,426,0,37944,747,,,0,0,0,0,0,3223345,0,0,0,0,0,0,0,0,0
336691955,755,150,159,0,37944,747,,,0,0,0,0,0,3223345,0,0,0,0,0,0,0,0,0
336683763,755,20,79,0,37944,466,,,0,0,0,0,0,3223345,0,0,0,0,0,0,0,0,0
336679667,755,250,506,0,37944,1245,,,0,0,0,0,0,3223345,0,0,0,0,0,0,0,0,0
336802547,755,10,186,0,37944,933,,,0,0,0,0,0,3223345,0,0,0,0,0,0,0,0,0
336818931,755,150,426,0,37944,622,,,0,0,0,0,0,3223345,0,0,0,0,0,0,0,0,0
337707763,755,2000,293,0,56917,124,,,0,0,0,0,0,3288881,0,0,0,0,0,0,0,0,0
337711859,755,95,234,0,56917,466,,,0,0,0,0,0,3288881,0,0,0,0,0,0,0,0,0
337720051,755,120,205,0,56917,466,,,0,0,0,0,0,3288881,0,0,0,0,0,0,0,0,0
337736435,755,150,468,0,56917,747,,,0,0,0,0,0,3288881,0,0,0,0,0,0,0,0,0
337740531,755,150,175,0,56917,747,,,0,0,0,0,0,3288881,0,0,0,0,0,0,0,0,0
337732339,755,20,87,0,56917,466,,,0,0,0,0,0,3288881,0,0,0,0,0,0,0,0,0
337728243,755,250,556,0,56917,1245,,,0,0,0,0,0,3288881,0,0,0,0,0,0,0,0,0
337859315,755,2000,556,0,56917,622,,,0,0,0,0,0,3288881,0,0,0,0,0,0,0,0,0
337867507,755,150,468,0,56917,622,,,0,0,0,0,0,3288881,0,0,0,0,0,0,0,0,0
339817203,755,30,205,0,56917,466,1,1,4,0,0,0,0,3288881,0,0,0,0,0,0,0,0,0
338834163,755,2000,223,0,853756,466,1,1,106,100,100,100,108,3354417,0,0,0,0,0,0,0,0,0
338760435,755,2000,255,0,569170,466,1,1,106,100,100,100,108,3354417,0,0,0,0,0,0,0,0,0
336659192,760,2000,266,0,38381,124,,,0,0,0,0,0,3223425,0,0,0,0,0,0,0,0,0
336663288,760,95,213,0,38381,465,,,0,0,0,0,0,3223425,0,0,0,0,0,0,0,0,0
336671480,760,120,186,0,38381,465,,,0,0,0,0,0,3223425,0,0,0,0,0,0,0,0,0
336687864,760,150,426,0,38381,744,,,0,0,0,0,0,3223425,0,0,0,0,0,0,0,0,0
336691960,760,150,159,0,38381,744,,,0,0,0,0,0,3223425,0,0,0,0,0,0,0,0,0
336683768,760,20,79,0,38381,465,,,0,0,0,0,0,3223425,0,0,0,0,0,0,0,0,0
336679672,760,250,506,0,38381,1240,,,0,0,0,0,0,3223425,0,0,0,0,0,0,0,0,0
336802552,760,10,186,0,38381,930,,,0,0,0,0,0,3223425,0,0,0,0,0,0,0,0,0
336818936,760,150,426,0,38381,620,,,0,0,0,0,0,3223425,0,0,0,0,0,0,0,0,0
337707768,760,2000,293,0,57572,124,,,0,0,0,0,0,3288961,0,0,0,0,0,0,0,0,0
337711864,760,95,234,0,57572,465,,,0,0,0,0,0,3288961,0,0,0,0,0,0,0,0,0
337720056,760,120,205,0,57572,465,,,0,0,0,0,0,3288961,0,0,0,0,0,0,0,0,0
337736440,760,150,468,0,57572,744,,,0,0,0,0,0,3288961,0,0,0,0,0,0,0,0,0
337740536,760,150,175,0,57572,744,,,0,0,0,0,0,3288961,0,0,0,0,0,0,0,0,0
337732344,760,20,87,0,57572,465,,,0,0,0,0,0,3288961,0,0,0,0,0,0,0,0,0
337728248,760,250,556,0,57572,1240,,,0,0,0,0,0,3288961,0,0,0,0,0,0,0,0,0
337859320,760,2000,556,0,57572,620,,,0,0,0,0,0,3288961,0,0,0,0,0,0,0,0,0
337867512,760,150,468,0,57572,620,,,0,0,0,0,0,3288961,0,0,0,0,0,0,0,0,0
339817208,760,30,205,0,57572,465,1,1,4,0,0,0,0,3288961,0,0,0,0,0,0,0,0,0
338834168,760,2000,223,0,863592,465,1,1,106,100,100,100,108,3354497,0,0,0,0,0,0,0,0,0
338760440,760,2000,255,0,575728,465,1,1,106,100,100,100,108,3354497,0,0,0,0,0,0,0,0,0
336659197,765,2000,266,0,38821,123,,,0,0,0,0,0,3223505,0,0,0,0,0,0,0,0,0
336663293,765,95,213,0,38821,463,,,0,0,0,0,0,3223505,0,0,0,0,0,0,0,0,0
336671485,765,120,186,0,38821,463,,,0,0,0,0,0,3223505,0,0,0,0,0,0,0,0,0
336687869,765,150,426,0,38821,741,,,0,0,0,0,0,3223505,0,0,0,0,0,0,0,0,0
336691965,765,150,159,0,38821,741,,,0,0,0,0,0,3223505,0,0,0,0,0,0,0,0,0
336683773,765,20,79,0,38821,463,,,0,0,0,0,0,3223505,0,0,0,0,0,0,0,0,0
336679677,765,250,506,0,38821,1235,,,0,0,0,0,0,3223505,0,0,0,0,0,0,0,0,0
336802557,765,10,186,0,38821,926,,,0,0,0,0,0,3223505,0,0,0,0,0,0,0,0,0
336818941,765,150,426,0,38821,617,,,0,0,0,0,0,3223505,0,0,0,0,0,0,0,0,0
337707773,765,2000,293,0,58232,123,,,0,0,0,0,0,3289041,0,0,0,0,0,0,0,0,0
337711869,765,95,234,0,58232,463,,,0,0,0,0,0,3289041,0,0,0,0,0,0,0,0,0
337720061,765,120,205,0,58232,463,,,0,0,0,0,0,3289041,0,0,0,0,0,0,0,0,0
337736445,765,150,468,0,58232,741,,,0,0,0,0,0,3289041,0,0,0,0,0,0,0,0,0
337740541,765,150,175,0,58232,741,,,0,0,0,0,0,3289041,0,0,0,0,0,0,0,0,0
337732349,765,20,87,0,58232,463,,,0,0,0,0,0,3289041,0,0,0,0,0,0,0,0,0
337728253,765,250,556,0,58232,1235,,,0,0,0,0,0,3289041,0,0,0,0,0,0,0,0,0
337859325,765,2000,556,0,58232,617,,,0,0,0,0,0,3289041,0,0,0,0,0,0,0,0,0
337867517,765,150,468,0,58232,617,,,0,0,0,0,0,3289041,0,0,0,0,0,0,0,0,0
339817213,765,30,205,0,58232,463,1,1,4,0,0,0,0,3289041,0,0,0,0,0,0,0,0,0
338834173,765,2000,223,0,873485,463,1,1,106,100,100,100,108,3354577,0,0,0,0,0,0,0,0,0
338760445,765,2000,255,0,582323,463,1,1,106,100,100,100,108,3354577,0,0,0,0,0,0,0,0,0
336659202,770,2000,279,0,40385,123,,,0,0,0,0,0,3223585,0,0,0,0,0,0,0,0,0
336663298,770,95,223,0,40385,461,,,0,0,0,0,0,3223585,0,0,0,0,0,0,0,0,0
336671490,770,120,195,0,40385,461,,,0,0,0,0,0,3223585,0,0,0,0,0,0,0,0,0
336687874,770,150,447,0,40385,738,,,0,0,0,0,0,3223585,0,0,0,0,0,0,0,0,0
336691970,770,150,167,0,40385,738,,,0,0,0,0,0,3223585,0,0,0,0,0,0,0,0,0
336683778,770,20,83,0,40385,461,,,0,0,0,0,0,3223585,0,0,0,0,0,0,0,0,0
336679682,770,250,530,0,40385,1230,,,0,0,0,0,0,3223585,0,0,0,0,0,0,0,0,0
336802562,770,10,195,0,40385,922,,,0,0,0,0,0,3223585,0,0,0,0,0,0,0,0,0
336818946,770,150,447,0,40385,615,,,0,0,0,0,0,3223585,0,0,0,0,0,0,0,0,0
337707778,770,2000,307,0,60578,123,,,0,0,0,0,0,3289121,0,0,0,0,0,0,0,0,0
337711874,770,95,245,0,60578,461,,,0,0,0,0,0,3289121,0,0,0,0,0,0,0,0,0
337720066,770,120,215,0,60578,461,,,0,0,0,0,0,3289121,0,0,0,0,0,0,0,0,0
337736450,770,150,491,0,60578,738,,,0,0,0,0,0,3289121,0,0,0,0,0,0,0,0,0
337740546,770,150,184,0,60578,738,,,0,0,0,0,0,3289121,0,0,0,0,0,0,0,0,0
337732354,770,20,92,0,60578,461,,,0,0,0,0,0,3289121,0,0,0,0,0,0,0,0,0
337728258,770,250,584,0,60578,1230,,,0,0,0,0,0,3289121,0,0,0,0,0,0,0,0,0
337859330,770,2000,584,0,60578,615,,,0,0,0,0,0,3289121,0,0,0,0,0,0,0,0,0
337867522,770,150,491,0,60578,615,,,0,0,0,0,0,3289121,0,0,0,0,0,0,0,0,0
339817218,770,30,215,0,60578,461,1,1,4,0,0,0,0,3289121,0,0,0,0,0,0,0,0,0
338834178,770,2000,234,0,908675,461,1,1,116,109,109,109,118,3354657,0,0,0,0,0,0,0,0,0
338760450,770,2000,268,0,605783,461,1,1,116,109,109,109,118,3354657,0,0,0,0,0,0,0,0,0
336659207,775,2000,279,0,40842,122,,,0,0,0,0,0,3223665,0,0,0,0,0,0,0,0,0
336663303,775,95,223,0,40842,459,,,0,0,0,0,0,3223665,0,0,0,0,0,0,0,0,0
336671495,775,120,195,0,40842,459,,,0,0,0,0,0,3223665,0,0,0,0,0,0,0,0,0
336687879,775,150,447,0,40842,735,,,0,0,0,0,0,3223665,0,0,0,0,0,0,0,0,0
336691975,775,150,167,0,40842,735,,,0,0,0,0,0,3223665,0,0,0,0,0,0,0,0,0
336683783,775,20,83,0,40842,459,,,0,0,0,0,0,3223665,0,0,0,0,0,0,0,0,0
336679687,775,250,530,0,40842,1225,,,0,0,0,0,0,3223665,0,0,0,0,0,0,0,0,0
336802567,775,10,195,0,40842,918,,,0,0,0,0,0,3223665,0,0,0,0,0,0,0,0,0
336818951,775,150,447,0,40842,612,,,0,0,0,0,0,3223665,0,0,0,0,0,0,0,0,0
337707783,775,2000,307,0,61264,122,,,0,0,0,0,0,3289201,0,0,0,0,0,0,0,0,0
337711879,775,95,245,0,61264,459,,,0,0,0,0,0,3289201,0,0,0,0,0,0,0,0,0
337720071,775,120,215,0,61264,459,,,0,0,0,0,0,3289201,0,0,0,0,0,0,0,0,0
337736455,775,150,491,0,61264,735,,,0,0,0,0,0,3289201,0,0,0,0,0,0,0,0,0
337740551,775,150,184,0,61264,735,,,0,0,0,0,0,3289201,0,0,0,0,0,0,0,0,0
337732359,775,20,92,0,61264,459,,,0,0,0,0,0,3289201,0,0,0,0,0,0,0,0,0
337728263,775,250,584,0,61264,1225,,,0,0,0,0,0,3289201,0,0,0,0,0,0,0,0,0
337859335,775,2000,584,0,61264,612,,,0,0,0,0,0,3289201,0,0,0,0,0,0,0,0,0
337867527,775,150,491,0,61264,612,,,0,0,0,0,0,3289201,0,0,0,0,0,0,0,0,0
339817223,775,30,215,0,61264,459,1,1,4,0,0,0,0,3289201,0,0,0,0,0,0,0,0,0
338834183,775,2000,234,0,918965,459,1,1,116,109,109,109,118,3354737,0,0,0,0,0,0,0,0,0
338760455,775,2000,268,0,612643,459,1,1,116,109,109,109,118,3354737,0,0,0,0,0,0,0,0,0
336659212,780,2000,279,0,41302,122,,,0,0,0,0,0,3223745,0,0,0,0,0,0,0,0,0
336663308,780,95,223,0,41302,457,,,0,0,0,0,0,3223745,0,0,0,0,0,0,0,0,0
336671500,780,120,195,0,41302,457,,,0,0,0,0,0,3223745,0,0,0,0,0,0,0,0,0
336687884,780,150,447,0,41302,732,,,0,0,0,0,0,3223745,0,0,0,0,0,0,0,0,0
336691980,780,150,167,0,41302,732,,,0,0,0,0,0,3223745,0,0,0,0,0,0,0,0,0
336683788,780,20,83,0,41302,457,,,0,0,0,0,0,3223745,0,0,0,0,0,0,0,0,0
336679692,780,250,530,0,41302,1220,,,0,0,0,0,0,3223745,0,0,0,0,0,0,0,0,0
336802572,780,10,195,0,41302,915,,,0,0,0,0,0,3223745,0,0,0,0,0,0,0,0,0
336818956,780,150,447,0,41302,610,,,0,0,0,0,0,3223745,0,0,0,0,0,0,0,0,0
337707788,780,2000,307,0,61954,122,,,0,0,0,0,0,3289281,0,0,0,0,0,0,0,0,0
337711884,780,95,245,0,61954,457,,,0,0,0,0,0,3289281,0,0,0,0,0,0,0,0,0
337720076,780,120,215,0,61954,457,,,0,0,0,0,0,3289281,0,0,0,0,0,0,0,0,0
337736460,780,150,491,0,61954,732,,,0,0,0,0,0,3289281,0,0,0,0,0,0,0,0,0
337740556,780,150,184,0,61954,732,,,0,0,0,0,0,3289281,0,0,0,0,0,0,0,0,0
337732364,780,20,92,0,61954,457,,,0,0,0,0,0,3289281,0,0,0,0,0,0,0,0,0
337728268,780,250,584,0,61954,1220,,,0,0,0,0,0,3289281,0,0,0,0,0,0,0,0,0
337859340,780,2000,584,0,61954,610,,,0,0,0,0,0,3289281,0,0,0,0,0,0,0,0,0
337867532,780,150,491,0,61954,610,,,0,0,0,0,0,3289281,0,0,0,0,0,0,0,0,0
339817228,780,30,215,0,61954,457,1,1,4,0,0,0,0,3289281,0,0,0,0,0,0,0,0,0
338834188,780,2000,234,0,929313,457,1,1,116,109,109,109,118,3354817,0,0,0,0,0,0,0,0,0
338760460,780,2000,268,0,619542,457,1,1,116,109,109,109,118,3354817,0,0,0,0,0,0,0,0,0
336659217,785,2000,279,0,41765,121,,,0,0,0,0,0,3223825,0,0,0,0,0,0,0,0,0
336663313,785,95,223,0,41765,455,,,0,0,0,0,0,3223825,0,0,0,0,0,0,0,0,0
336671505,785,120,195,0,41765,455,,,0,0,0,0,0,3223825,0,0,0,0,0,0,0,0,0
336687889,785,150,447,0,41765,729,,,0,0,0,0,0,3223825,0,0,0,0,0,0,0,0,0
336691985,785,150,167,0,41765,729,,,0,0,0,0,0,3223825,0,0,0,0,0,0,0,0,0
336683793,785,20,83,0,41765,455,,,0,0,0,0,0,3223825,0,0,0,0,0,0,0,0,0
336679697,785,250,530,0,41765,1215,,,0,0,0,0,0,3223825,0,0,0,0,0,0,0,0,0
336802577,785,10,195,0,41765,911,,,0,0,0,0,0,3223825,0,0,0,0,0,0,0,0,0
336818961,785,150,447,0,41765,607,,,0,0,0,0,0,3223825,0,0,0,0,0,0,0,0,0
337707793,785,2000,307,0,62647,121,,,0,0,0,0,0,3289361,0,0,0,0,0,0,0,0,0
337711889,785,95,245,0,62647,455,,,0,0,0,0,0,3289361,0,0,0,0,0,0,0,0,0
337720081,785,120,215,0,62647,455,,,0,0,0,0,0,3289361,0,0,0,0,0,0,0,0,0
337736465,785,150,491,0,62647,729,,,0,0,0,0,0,3289361,0,0,0,0,0,0,0,0,0
337740561,785,150,184,0,62647,729,,,0,0,0,0,0,3289361,0,0,0,0,0,0,0,0,0
337732369,785,20,92,0,62647,455,,,0,0,0,0,0,3289361,0,0,0,0,0,0,0,0,0
337728273,785,250,584,0,62647,1215,,,0,0,0,0,0,3289361,0,0,0,0,0,0,0,0,0
337859345,785,2000,584,0,62647,607,,,0,0,0,0,0,3289361,0,0,0,0,0,0,0,0,0
337867537,785,150,491,0,62647,607,,,0,0,0,0,0,3289361,0,0,0,0,0,0,0,0,0
339817233,785,30,215,0,62647,455,1,1,4,0,0,0,0,3289361,0,0,0,0,0,0,0,0,0
338834193,785,2000,234,0,939718,455,1,1,116,109,109,109,118,3354897,0,0,0,0,0,0,0,0,0
338760465,785,2000,268,0,626478,455,1,1,116,109,109,109,118,3354897,0,0,0,0,0,0,0,0,0
336659222,790,2000,279,0,42230,121,,,0,0,0,0,0,3223905,0,0,0,0,0,0,0,0,0
336663318,790,95,223,0,42230,453,,,0,0,0,0,0,3223905,0,0,0,0,0,0,0,0,0
336671510,790,120,195,0,42230,453,,,0,0,0,0,0,3223905,0,0,0,0,0,0,0,0,0
336687894,790,150,447,0,42230,726,,,0,0,0,0,0,3223905,0,0,0,0,0,0,0,0,0
336691990,790,150,167,0,42230,726,,,0,0,0,0,0,3223905,0,0,0,0,0,0,0,0,0
336683798,790,20,83,0,42230,453,,,0,0,0,0,0,3223905,0,0,0,0,0,0,0,0,0
336679702,790,250,530,0,42230,1210,,,0,0,0,0,0,3223905,0,0,0,0,0,0,0,0,0
336802582,790,10,195,0,42230,907,,,0,0,0,0,0,3223905,0,0,0,0,0,0,0,0,0
336818966,790,150,447,0,42230,605,,,0,0,0,0,0,3223905,0,0,0,0,0,0,0,0,0
337707798,790,2000,307,0,63345,121,,,0,0,0,0,0,3289441,0,0,0,0,0,0,0,0,0
337711894,790,95,245,0,63345,453,,,0,0,0,0,0,3289441,0,0,0,0,0,0,0,0,0
337720086,790,120,215,0,63345,453,,,0,0,0,0,0,3289441,0,0,0,0,0,0,0,0,0
337736470,790,150,491,0,63345,726,,,0,0,0,0,0,3289441,0,0,0,0,0,0,0,0,0
337740566,790,150,184,0,63345,726,,,0,0,0,0,0,3289441,0,0,0,0,0,0,0,0,0
337732374,790,20,92,0,63345,453,,,0,0,0,0,0,3289441,0,0,0,0,0,0,0,0,0
337728278,790,250,584,0,63345,1210,,,0,0,0,0,0,3289441,0,0,0,0,0,0,0,0,0
337859350,790,2000,584,0,63345,605,,,0,0,0,0,0,3289441,0,0,0,0,0,0,0,0,0
337867542,790,150,491,0,63345,605,,,0,0,0,0,0,3289441,0,0,0,0,0,0,0,0,0
339817238,790,30,215,0,63345,453,1,1,4,0,0,0,0,3289441,0,0,0,0,0,0,0,0,0
338834198,790,2000,234,0,950181,453,1,1,116,109,109,109,118,3354977,0,0,0,0,0,0,0,0,0
338760470,790,2000,268,0,633454,453,1,1,116,109,109,109,118,3354977,0,0,0,0,0,0,0,0,0
336659227,795,2000,279,0,42697,120,,,0,0,0,0,0,3223985,0,0,0,0,0,0,0,0,0
336663323,795,95,223,0,42697,451,,,0,0,0,0,0,3223985,0,0,0,0,0,0,0,0,0
336671515,795,120,195,0,42697,451,,,0,0,0,0,0,3223985,0,0,0,0,0,0,0,0,0
336687899,795,150,447,0,42697,723,,,0,0,0,0,0,3223985,0,0,0,0,0,0,0,0,0
336691995,795,150,167,0,42697,723,,,0,0,0,0,0,3223985,0,0,0,0,0,0,0,0,0
336683803,795,20,83,0,42697,451,,,0,0,0,0,0,3223985,0,0,0,0,0,0,0,0,0
336679707,795,250,530,0,42697,1205,,,0,0,0,0,0,3223985,0,0,0,0,0,0,0,0,0
336802587,795,10,195,0,42697,903,,,0,0,0,0,0,3223985,0,0,0,0,0,0,0,0,0
336818971,795,150,447,0,42697,602,,,0,0,0,0,0,3223985,0,0,0,0,0,0,0,0,0
337707803,795,2000,307,0,64046,120,,,0,0,0,0,0,3289521,0,0,0,0,0,0,0,0,0
337711899,795,95,245,0,64046,451,,,0,0,0,0,0,3289521,0,0,0,0,0,0,0,0,0
337720091,795,120,215,0,64046,451,,,0,0,0,0,0,3289521,0,0,0,0,0,0,0,0,0
337736475,795,150,491,0,64046,723,,,0,0,0,0,0,3289521,0,0,0,0,0,0,0,0,0
337740571,795,150,184,0,64046,723,,,0,0,0,0,0,3289521,0,0,0,0,0,0,0,0,0
337732379,795,20,92,0,64046,451,,,0,0,0,0,0,3289521,0,0,0,0,0,0,0,0,0
337728283,795,250,584,0,64046,1205,,,0,0,0,0,0,3289521,0,0,0,0,0,0,0,0,0
337859355,795,2000,584,0,64046,602,,,0,0,0,0,0,3289521,0,0,0,0,0,0,0,0,0
337867547,795,150,491,0,64046,602,,,0,0,0,0,0,3289521,0,0,0,0,0,0,0,0,0
339817243,795,30,215,0,64046,451,1,1,4,0,0,0,0,3289521,0,0,0,0,0,0,0,0,0
338834203,795,2000,234,0,960701,451,1,1,116,109,109,109,118,3355057,0,0,0,0,0,0,0,0,0
338760475,795,2000,268,0,640467,451,1,1,116,109,109,109,118,3355057,0,0,0,0,0,0,0,0,0
336659232,800,2000,293,0,44367,120,,,0,0,0,0,0,3224065,0,0,0,0,0,0,0,0,0
336663328,800,95,235,0,44367,450,,,0,0,0,0,0,3224065,0,0,0,0,0,0,0,0,0
336671520,800,120,205,0,44367,450,,,0,0,0,0,0,3224065,0,0,0,0,0,0,0,0,0
336687904,800,150,470,0,44367,720,,,0,0,0,0,0,3224065,0,0,0,0,0,0,0,0,0
336692000,800,150,176,0,44367,720,,,0,0,0,0,0,3224065,0,0,0,0,0,0,0,0,0
336683808,800,20,88,0,44367,450,,,0,0,0,0,0,3224065,0,0,0,0,0,0,0,0,0
336679712,800,250,558,0,44367,1200,,,0,0,0,0,0,3224065,0,0,0,0,0,0,0,0,0
336802592,800,10,205,0,44367,900,,,0,0,0,0,0,3224065,0,0,0,0,0,0,0,0,0
336818976,800,150,470,0,44367,600,,,0,0,0,0,0,3224065,0,0,0,0,0,0,0,0,0
337707808,800,2000,323,0,66550,120,,,0,0,0,0,0,3289601,0,0,0,0,0,0,0,0,0
337711904,800,95,258,0,66550,450,,,0,0,0,0,0,3289601,0,0,0,0,0,0,0,0,0
337720096,800,120,226,0,66550,450,,,0,0,0,0,0,3289601,0,0,0,0,0,0,0,0,0
337736480,800,150,517,0,66550,720,,,0,0,0,0,0,3289601,0,0,0,0,0,0,0,0,0
337740576,800,150,193,0,66550,720,,,0,0,0,0,0,3289601,0,0,0,0,0,0,0,0,0
337732384,800,20,96,0,66550,450,,,0,0,0,0,0,3289601,0,0,0,0,0,0,0,0,0
337728288,800,250,614,0,66550,1200,,,0,0,0,0,0,3289601,0,0,0,0,0,0,0,0,0
337859360,800,2000,614,0,66550,600,,,0,0,0,0,0,3289601,0,0,0,0,0,0,0,0,0
337867552,800,150,517,0,66550,600,,,0,0,0,0,0,3289601,0,0,0,0,0,0,0,0,0
339817248,800,30,226,0,66550,450,1,1,4,0,0,0,0,3289601,0,0,0,0,0,0,0,0,0
338834208,800,2000,246,0,998259,450,1,1,116,109,109,109,118,3355137,0,0,0,0,0,0,0,0,0
338760480,800,2000,282,0,665506,450,1,1,116,109,109,109,118,3355137,0,0,0,0,0,0,0,0,0
336659237,805,2000,293,0,44852,119,,,0,0,0,0,0,3224145,0,0,0,0,0,0,0,0,0
336663333,805,95,235,0,44852,448,,,0,0,0,0,0,3224145,0,0,0,0,0,0,0,0,0
336671525,805,120,205,0,44852,448,,,0,0,0,0,0,3224145,0,0,0,0,0,0,0,0,0
336687909,805,150,470,0,44852,717,,,0,0,0,0,0,3224145,0,0,0,0,0,0,0,0,0
336692005,805,150,176,0,44852,717,,,0,0,0,0,0,3224145,0,0,0,0,0,0,0,0,0
336683813,805,20,88,0,44852,448,,,0,0,0,0,0,3224145,0,0,0,0,0,0,0,0,0
336679717,805,250,558,0,44852,1195,,,0,0,0,0,0,3224145,0,0,0,0,0,0,0,0,0
336802597,805,10,205,0,44852,896,,,0,0,0,0,0,3224145,0,0,0,0,0,0,0,0,0
336818981,805,150,470,0,44852,597,,,0,0,0,0,0,3224145,0,0,0,0,0,0,0,0,0
337707813,805,2000,323,0,67279,119,,,0,0,0,0,0,3289681,0,0,0,0,0,0,0,0,0
337711909,805,95,258,0,67279,448,,,0,0,0,0,0,3289681,0,0,0,0,0,0,0,0,0
337720101,805,120,226,0,67279,448,,,0,0,0,0,0,3289681,0,0,0,0,0,0,0,0,0
337736485,805,150,517,0,67279,717,,,0,0,0,0,0,3289681,0,0,0,0,0,0,0,0,0
337740581,805,150,193,0,67279,717,,,0,0,0,0,0,3289681,0,0,0,0,0,0,0,0,0
337732389,805,20,96,0,67279,448,,,0,0,0,0,0,3289681,0,0,0,0,0,0,0,0,0
337728293,805,250,614,0,67279,1195,,,0,0,0,0,0,3289681,0,0,0,0,0,0,0,0,0
